Actual,Before_Calibration,After_Calibration,Difference
0,0.27,0.12874618686810999,0.14125381313189003
0,0.19,0.04886523452609046,0.14113476547390955
0,0.35,0.20907450173960312,0.14092549826039685
1,0.45,0.309090877617212,0.14090912238278802
0,0.57,0.42916710462808927,0.14083289537191068
1,0.8,0.9408261181878027,0.14082611818780266
0,0.45,0.3091753327741179,0.1408246672258821
0,0.19,0.04922701584738194,0.14077298415261807
0,0.55,0.6907554864436688,0.14075548644366875
1,0.74,0.8807002898664938,0.14070028986649386
0,0.23,0.08942971206868473,0.14057028793131526
1,0.79,0.9305275306129802,0.14052753061298018
0,0.2,0.0595507324703901,0.1404492675296099
1,0.75,0.890420097988806,0.14042009798880595
0,0.28,0.1396424447515855,0.14035755524841453
0,0.22,0.07965691779534755,0.14034308220465247
1,0.21,0.06983234984824116,0.14016765015175883
1,0.7,0.8400384361824808,0.1400384361824808
1,0.6,0.4601209461351047,0.1398790538648953
0,0.24,0.10018413452594341,0.13981586547405658
1,0.32,0.18025760480347403,0.13974239519652598
0,0.26,0.12041624811680814,0.1395837518831919
0,0.23,0.09042713592120309,0.13957286407879693
0,0.67,0.8095531520959461,0.1395531520959461
0,0.4,0.2605478142697847,0.13945218573021534
0,0.19,0.050632540053731724,0.13936745994626829
0,0.2,0.06063505265570172,0.1393649473442983
0,0.34,0.20065524607054058,0.13934475392945944
0,0.27,0.1307578403184696,0.13924215968153042
0,0.2,0.06078787071327975,0.13921212928672028
0,0.7,0.8391782363269791,0.13917823632697912
0,0.24,0.10088123057297035,0.13911876942702964
0,0.2,0.06094088122705368,0.13905911877294633
0,0.57,0.430998266279859,0.13900173372014096
0,0.21,0.07104963754964591,0.13895036245035408
0,0.24,0.10122810150647207,0.13877189849352792
1,0.71,0.8487339869803439,0.1387339869803439
0,0.32,0.1813485245986317,0.1386514754013683
0,0.23,0.09142589344963595,0.13857410655036406
0,0.19,0.051489561630458903,0.1385104383695411
0,0.2,0.06154201901639128,0.13845798098360873
0,0.61,0.7483771897391844,0.13837718973918445
0,0.26,0.12166612517966457,0.13833387482033543
0,0.26,0.12166948393001578,0.13833051606998423
1,0.68,0.8181775902388304,0.13817759023883036
1,0.79,0.9280742720556674,0.13807427205566736
0,0.3,0.16198221097265303,0.13801778902734696
0,0.33,0.19198747752568404,0.13801252247431597
0,0.2,0.0619914149932741,0.13800858500672591
0,0.25,0.11206070684811667,0.13793929315188333
0,0.34,0.20206392187023064,0.13793607812976938
1,0.56,0.42227233933606884,0.13772766066393122
1,0.21,0.0722884373808986,0.1377115626191014
0,0.24,0.1023932325251524,0.1376067674748476
1,0.75,0.8875528236824411,0.13755282368244115
1,0.41,0.272458576353079,0.13754142364692096
1,0.54,0.6774716406731924,0.1374716406731924
0,0.55,0.6873638867146518,0.13736388671465172
0,0.32,0.18264108635678716,0.13735891364321284
1,0.62,0.7572852336574678,0.1372852336574678
0,0.3,0.16283824131040006,0.13716175868959993
0,0.22,0.08286369784712944,0.13713630215287057
0,0.3,0.16287089605265517,0.13712910394734482
1,0.82,0.9571112479029349,0.13711124790293494
1,0.47,0.6070922855470856,0.13709228554708563
1,0.6,0.736852656076282,0.13685265607628205
1,0.72,0.8567590783886558,0.13675907838865586
0,0.3,0.16333893956346243,0.13666106043653756
0,0.26,0.12335943370262067,0.13664056629737933
0,0.38,0.5165513593701277,0.13655135937012775
0,0.27,0.1334976783964762,0.13650232160352382
1,0.45,0.3137108987153502,0.13628910128464983
0,0.24,0.10374352320203761,0.13625647679796238
0,0.32,0.18389008576511323,0.13610991423488678
1,0.75,0.8861072307188387,0.13610723071883868
0,0.25,0.11393002268205951,0.1360699773179405
0,0.6,0.7360401788666504,0.13604017886665043
0,0.22,0.08397849858533915,0.13602150141466085
1,0.38,0.24425323324719175,0.13574676675280825
0,0.23,0.09426487861725406,0.13573512138274596
0,0.57,0.7055492128205053,0.13554921282050536
0,0.18,0.044577201080169576,0.13542279891983042
1,0.53,0.6653362024553514,0.13533620245535138
1,0.65,0.785287258909988,0.13528725890998794
0,0.24,0.10480947181164502,0.13519052818835497
0,0.59,0.7251560346524508,0.13515603465245085
0,0.28,0.14485155928191895,0.13514844071808108
0,0.21,0.07487497100497642,0.13512502899502357
0,0.21,0.07489751326716901,0.13510248673283098
1,0.78,0.9150370301681796,0.13503703016817958
1,0.8,0.9349985813359358,0.13499858133593579
1,0.19,0.05503332810212783,0.13496667189787218
0,0.4,0.2650829294933897,0.13491707050661034
0,0.35,0.21509633664488953,0.13490366335511045
0,0.31,0.1751519646907,0.1348480353093
0,0.25,0.11522458276378644,0.13477541723621356
0,0.21,0.07523335871648143,0.13476664128351856
0,0.45,0.31537746754400875,0.13462253245599126
0,0.45,0.31545073137881513,0.13454926862118488
0,0.22,0.08551941179076748,0.13448058820923253
0,0.27,0.135545049007582,0.13445495099241803
0,0.4,0.5344210245517397,0.13442102455173965
0,0.21,0.07558361536990832,0.13441638463009167
1,0.5,0.6344065304650528,0.1344065304650528
1,0.26,0.12571464428568455,0.13428535571431546
1,0.64,0.7742647173428564,0.1342647173428564
0,0.21,0.07587444727247258,0.1341255527275274
0,0.22,0.08595803712530661,0.1340419628746934
1,0.65,0.7840167449132097,0.1340167449132097
1,0.71,0.8439827774764067,0.13398277747640674
0,0.19,0.05609195740031845,0.13390804259968156
0,0.19,0.05611008175418018,0.1338899182458198
1,0.8,0.9338726010266389,0.1338726010266389
0,0.67,0.8038554919999914,0.13385549199999136
1,0.2,0.06621165451605074,0.13378834548394927
0,0.5,0.633689134094034,0.13368913409403405
0,0.24,0.10642327421788604,0.13357672578211394
0,0.33,0.19656743300691856,0.13343256699308145
1,0.73,0.8633650696026551,0.13336506960265515
0,0.77,0.9032970758002353,0.1332970758002353
0,0.4,0.5332966415674066,0.13329664156740662
0,0.21,0.07670577149384035,0.13329422850615963
0,0.6,0.7332910553539943,0.13329105535399433
0,0.3,0.16678514578312004,0.13321485421687995
0,0.22,0.08678607928995727,0.13321392071004273
0,0.31,0.17686678321442878,0.13313321678557122
0,0.2,0.06692350830564525,0.13307649169435476
1,0.8,0.9330067607852026,0.13300676078520257
0,0.2,0.06704558906513738,0.13295441093486263
1,0.74,0.8729036302604654,0.13290363026046537
0,0.21,0.07709865320149734,0.13290134679850266
1,0.21,0.07712457902436946,0.13287542097563054
0,0.32,0.1872583112272608,0.1327416887727392
0,0.26,0.12731754252780608,0.13268245747219393
0,0.3,0.16732041913195167,0.13267958086804832
1,0.62,0.7526452285828311,0.13264522858283112
0,0.22,0.0873852519405437,0.1326147480594563
0,0.23,0.09741620125666271,0.1325837987433373
1,0.82,0.9525132171825753,0.13251321718257536
0,0.18,0.047501284797553986,0.132498715202446
0,0.35,0.4823971178220353,0.13239711782203534
0,0.24,0.10762076574721044,0.13237923425278955
1,0.79,0.9222080986726503,0.13220809867265026
1,0.3,0.1678109710759223,0.1321890289240777
1,0.72,0.8521816863367228,0.13218168633672278
0,0.22,0.08785322914103301,0.13214677085896698
1,0.81,0.9421115585364868,0.1321115585364867
0,0.28,0.14788963978908604,0.132110360210914
1,0.51,0.6420873280720132,0.13208732807201318
0,0.21,0.07792203340284157,0.13207796659715842
0,0.2,0.06800666520245656,0.13199333479754344
0,0.46,0.5919459226244452,0.1319459226244452
1,0.32,0.18807295769134447,0.13192704230865554
1,0.51,0.6418569535881187,0.13185695358811866
0,0.34,0.2082126050300948,0.1317873949699052
1,0.37,0.2382523464879196,0.1317476535120804
0,0.21,0.07828130202974244,0.13171869797025754
1,0.71,0.8417131318639018,0.13171313186390188
0,0.5,0.6317094058819893,0.13170940588198932
0,0.32,0.1883063761533158,0.1316936238466842
1,0.8,0.9316899843816545,0.13168998438165447
0,0.21,0.07831303108814745,0.13168696891185255
0,0.19,0.058327386579087835,0.13167261342091216
0,0.19,0.058557870633700514,0.13144212936629948
1,0.18,0.04861431184133181,0.1313856881586682
1,0.83,0.9613556478800657,0.1313556478800657
0,0.8,0.9313131481556095,0.13131314815560946
0,0.38,0.2486968343066601,0.1313031656933399
1,0.75,0.8811873263263481,0.1311873263263481
0,0.39,0.25885556300920376,0.13114443699079625
0,0.25,0.11893659518338881,0.1310634048166112
0,0.39,0.2589467563966987,0.13105324360330134
1,0.76,0.8910399057537424,0.13103990575374236
0,0.26,0.12897205851759824,0.13102794148240177
0,0.2,0.06897991679899175,0.13102008320100827
0,0.21,0.07898091623682385,0.13101908376317614
1,0.29,0.15898286274478485,0.13101713725521513
1,0.6,0.730951760529925,0.13095176052992508
1,0.71,0.8408756911041507,0.13087569110415076
0,0.25,0.1192858867821894,0.1307141132178106
0,0.4,0.2695066221801565,0.13049337781984355
0,0.27,0.13968073763238592,0.1303192623676141
0,0.26,0.12969678006549107,0.13030321993450894
0,0.6,0.7302417019795113,0.13024170197951135
0,0.21,0.07976791672647812,0.13023208327352187
1,0.27,0.13978763827772264,0.13021236172227738
0,0.19,0.059818019474457675,0.13018198052554233
1,0.78,0.9101627087664357,0.13016270876643565
0,0.64,0.7701049329049307,0.13010493290493064
0,0.55,0.6800800245456309,0.13008002454563083
0,0.18,0.04993110529162388,0.13006889470837613
1,0.75,0.8799928613065546,0.12999286130655463
0,0.18,0.050029282521824814,0.12997071747817518
0,0.41,0.28003938966187214,0.12996061033812784
0,0.18,0.05019746792184564,0.12980253207815434
0,0.22,0.09023178241107124,0.12976821758892876
0,0.75,0.8795787404591922,0.12957874045919215
1,0.75,0.8795786035696942,0.1295786035696942
1,0.65,0.7795534272416569,0.12955342724165686
0,0.26,0.38941042034270024,0.12941042034270023
0,0.3,0.170590843110669,0.129409156889331
0,0.29,0.16061838227419756,0.12938161772580242
1,0.81,0.939304692909887,0.129304692909887
0,0.5,0.37072386557218834,0.12927613442781166
1,0.79,0.9191684437640764,0.12916844376407632
1,0.82,0.9489449678664348,0.12894496786643483
1,0.69,0.8189383369057703,0.1289383369057704
0,0.17,0.04106854983703153,0.12893145016296848
0,0.2,0.07107606502925608,0.12892393497074395
1,0.79,0.9189140057663563,0.12891400576635625
0,0.19,0.06115217189955933,0.12884782810044068
1,0.27,0.14115779058997444,0.12884220941002558
0,0.68,0.8087664998937732,0.1287664998937732
0,0.22,0.09129980575070427,0.12870019424929574
0,0.79,0.9186731994611259,0.12867319946112588
0,0.27,0.1413639930978567,0.12863600690214333
0,0.59,0.7185966975020934,0.12859669750209346
0,0.22,0.0914345904268273,0.1285654095731727
0,0.23,0.10149374763024151,0.1285062523697585
0,0.29,0.16156176709841513,0.12843823290158485
1,0.82,0.9483965062180719,0.12839650621807197
0,0.82,0.9483867187058113,0.1283867187058113
0,0.2,0.071693084481792,0.128306915518208
1,0.71,0.8382850742982517,0.12828507429825176
0,0.18,0.051747223276024455,0.12825277672397553
0,0.28,0.15185092463284075,0.12814907536715928
0,0.27,0.14188287805785202,0.128117121942148
1,0.69,0.8180735794829364,0.1280735794829364
1,0.67,0.7980242887780636,0.1280242887780636
0,0.38,0.25205140825798944,0.12794859174201056
1,0.39,0.26205857821333167,0.12794142178666834
1,0.67,0.7979341620480321,0.1279341620480321
0,0.4,0.2721452504688366,0.12785474953116344
0,0.63,0.7578242126202918,0.12782421262029176
0,0.22,0.0921926123200888,0.1278073876799112
0,0.24,0.11219330695247778,0.1278066930475222
1,0.51,0.6377486860291092,0.12774868602910916
0,0.2,0.07226006701943086,0.12773993298056915
0,0.29,0.16226144077484408,0.1277385592251559
0,0.2,0.07230926141507965,0.12769073858492036
0,0.2,0.07233009246138992,0.12766990753861007
0,0.2,0.07236770553978548,0.1276322944602145
1,0.74,0.8676139420173768,0.12761394201737686
0,0.19,0.062386171978403626,0.12761382802159638
0,0.75,0.8775318860483214,0.12753188604832144
0,0.21,0.08248742311016803,0.12751257688983197
0,0.3,0.17254437722413613,0.12745562277586386
0,0.24,0.11258020450088853,0.12741979549911148
0,0.18,0.052701615822216885,0.1272983841777831
0,0.37,0.24274630662376057,0.12725369337623943
0,0.19,0.06280564338161776,0.12719435661838224
0,0.24,0.11288047183515346,0.12711952816484653
0,0.5,0.3730299171537481,0.12697008284625189
1,0.83,0.9568413629158048,0.12684136291580483
1,0.22,0.09320415982150429,0.1267958401784957
0,0.18,0.05337085890369177,0.12662914109630824
0,0.21,0.08339395797973967,0.12660604202026032
0,0.22,0.09341007603579708,0.12658992396420293
0,0.2,0.07354926740819574,0.12645073259180428
1,0.76,0.8864433920434719,0.12644339204347188
1,0.83,0.9563809826786436,0.12638098267864362
1,0.67,0.7963415037852938,0.12634150378529374
1,0.58,0.7062395887111291,0.12623958871112917
0,0.28,0.1538084917855676,0.12619150821443242
0,0.23,0.10384199071315929,0.12615800928684073
1,0.7,0.8261411738876279,0.1261411738876279
1,0.81,0.9360772230435905,0.12607722304359048
0,0.61,0.7360736991547461,0.1260736991547461
1,0.77,0.8960662955576936,0.12606629555769355
0,0.22,0.09394275953782195,0.12605724046217803
0,0.17,0.043948438094871874,0.12605156190512815
0,0.63,0.7558634858962712,0.12586348589627117
0,0.23,0.10417400861355827,0.12582599138644174
1,0.26,0.13421077305115925,0.12578922694884076
1,0.77,0.895753170886936,0.12575317088693594
0,0.2,0.07428347195736984,0.12571652804263017
0,0.35,0.2243133966084793,0.12568660339152068
1,0.52,0.39435583417791015,0.12564416582208987
0,0.18,0.05438340717142838,0.12561659282857163
1,0.72,0.8456010436876094,0.12560104368760938
0,0.41,0.28440198274955125,0.12559801725044872
0,0.2,0.07442811365944245,0.12557188634055755
0,0.42,0.2944315788809923,0.12556842111900768
0,0.16,0.03457633666313946,0.12542366333686056
0,0.81,0.9354003706178808,0.12540037061788079
1,0.55,0.675380719790035,0.12538071979003496
1,0.61,0.7351970685689279,0.12519706856892787
0,0.18,0.054888971592130076,0.12511102840786992
0,0.25,0.1249101731769922,0.1250898268230078
0,0.24,0.11506342883421442,0.12493657116578558
0,0.19,0.06506505479971392,0.12493494520028608
0,0.52,0.6448239661282518,0.12482396612825175
0,0.16,0.03518808742243398,0.12481191257756602
0,0.23,0.10519658451702554,0.12480341548297447
0,0.83,0.9547500594056814,0.1247500594056814
0,0.17,0.04529104342249754,0.12470895657750247
0,0.17,0.04554960745241836,0.12445039254758165
0,0.2,0.0755571056213071,0.12444289437869291
1,0.33,0.20556642149131416,0.12443357850868586
1,0.78,0.9044302371134997,0.12443023711349965
0,0.81,0.9343931290649401,0.12439312906494004
0,0.4,0.27564338209985734,0.12435661790014269
0,0.27,0.14571465867204111,0.1242853413279589
0,0.28,0.15573181541052109,0.12426818458947894
0,0.44,0.31574466322045197,0.12425533677954803
0,0.8,0.9242273736075445,0.12422737360754443
1,0.37,0.2458214104765694,0.12417858952343058
1,0.81,0.9341702154488468,0.12417021544884677
1,0.75,0.8741651471154427,0.12416514711544269
0,0.16,0.035972313574865564,0.12402768642513444
0,0.38,0.2560889362401516,0.1239110637598484
0,0.2,0.07611447073180236,0.12388552926819765
0,0.38,0.25613527920555557,0.12386472079444444
1,0.82,0.9437892771734904,0.12378927717349042
0,0.21,0.08634857805649501,0.12365142194350498
0,0.2,0.07649264558400544,0.12350735441599457
0,0.36,0.23650826602003888,0.1234917339799611
0,0.17,0.04653474793648236,0.12346525206351766
0,0.26,0.13654577047255204,0.12345422952744797
0,0.25,0.12663684858633262,0.12336315141366738
0,0.18,0.056757955187179576,0.12324204481282042
1,0.31,0.18680152807428244,0.12319847192571756
0,0.72,0.8431781321540214,0.1231781321540214
1,0.79,0.9131179242088029,0.12311792420880285
0,0.25,0.12697127375077955,0.12302872624922045
0,0.23,0.10698359042291292,0.1230164095770871
0,0.53,0.6530032591254447,0.12300325912544463
0,0.59,0.7129890344279193,0.12298903442791931
0,0.27,0.1470212471739901,0.12297875282600992
0,0.2,0.07705344538855297,0.12294655461144705
1,0.25,0.1270553334371741,0.1229446665628259
1,0.53,0.6529088418947973,0.12290884189479723
0,0.19,0.06713281639547777,0.12286718360452223
0,0.57,0.6928105138187971,0.12281051381879715
0,0.51,0.6327994184384778,0.12279941843847775
0,0.23,0.10721181648184734,0.12278818351815267
0,0.2,0.0772722287269918,0.12272777127300821
0,0.85,0.9726478860136364,0.12264788601363641
0,0.2,0.07736122613409162,0.1226387738659084
0,0.26,0.13750770467881396,0.12249229532118605
1,0.18,0.05761410130473461,0.12238589869526538
0,0.2,0.07765579627161992,0.12234420372838009
0,0.21,0.08769317697695503,0.12230682302304496
0,0.25,0.12771723312467612,0.12228276687532388
0,0.61,0.7322571862385591,0.12225718623855908
0,0.3,0.17774326558299247,0.12225673441700752
0,0.17,0.0477751811606496,0.12222481883935041
0,0.24,0.1178813502610574,0.1221186497389426
1,0.79,0.9120620202765751,0.12206202027657509
0,0.18,0.05799779050282379,0.1220022094971762
1,0.77,0.8919980425719828,0.12199804257198277
1,0.82,0.9419969454252305,0.12199694542523054
0,0.16,0.03804352163351683,0.12195647836648317
0,0.32,0.19811638548974458,0.12188361451025542
0,0.22,0.09812054082285951,0.12187945917714049
0,0.18,0.058196710160174324,0.12180328983982566
0,0.16,0.038242786893462895,0.12175721310653712
0,0.21,0.08829735939678632,0.12170264060321367
0,0.25,0.1284022915195221,0.1215977084804779
1,0.65,0.7715874205122436,0.12158742051224358
0,0.18,0.058445313249669964,0.12155468675033003
0,0.17,0.048448486066552596,0.12155151393344742
1,0.75,0.871546185077046,0.12154618507704595
0,0.22,0.09845612604511524,0.12154387395488477
0,0.24,0.11849616457656553,0.12150383542343446
0,0.18,0.05856312017540126,0.12143687982459873
0,0.43,0.3086295206233719,0.1213704793766281
0,0.39,0.2687626174811047,0.12123738251889532
1,0.25,0.12877279136329664,0.12122720863670336
0,0.73,0.8512185334820067,0.12121853348200673
1,0.83,0.9510531466765239,0.12105314667652389
0,0.18,0.05898083118784533,0.12101916881215466
1,0.82,0.9410116303982491,0.12101163039824914
0,0.79,0.9109710408757898,0.1209710408757898
0,0.36,0.2390306584054911,0.1209693415945089
0,0.82,0.9409315800146721,0.12093158001467219
1,0.35,0.22909315836955546,0.12090684163044452
0,0.24,0.11909383877669341,0.12090616122330658
0,0.76,0.8808553146544404,0.12085531465444044
0,0.22,0.09923750541797596,0.12076249458202404
0,0.17,0.04925254602408984,0.12074745397591016
0,0.17,0.04927690743724297,0.12072309256275704
1,0.2,0.0793302975444399,0.12066970245556011
1,0.63,0.7505026830683674,0.12050268306836742
0,0.49,0.6104870471239007,0.12048704712390068
1,0.42,0.2995286185392188,0.12047138146078118
1,0.72,0.840426052876898,0.120426052876898
1,0.82,0.9404093206128301,0.12040932061283016
0,0.2,0.07965216347796272,0.12034783652203729
1,0.2,0.07974041422901268,0.12025958577098733
1,0.41,0.5302401752439797,0.12024017524397973
0,0.24,0.1197607664561382,0.12023923354386179
